matchid,playername,playing_role,playing_team,playercost,total_points,pred_points_xgb,pred_points_catboost,pred_points_rf,pred_points_movingaverage,pred_points,pred_selection_rank,pred_selection_true,actual_selection_rank,actual_selection_true
392186,AB Dinda,Bowler,Kolkata Knight Riders,9,25.0,20.873522,23.68727277819988,25.15401742947697,8.333333333,8.333333333,10.0,1.0,9.0,1.0
392186,BB McCullum,Batsmen,Kolkata Knight Riders,9,27.0,32.622086,35.08544993989069,31.85329767883525,11.0,11.0,8.0,1.0,7.0,1.0
392186,BJ Hodge,Batsmen,Kolkata Knight Riders,9,10.0,26.617254,27.03683249154518,29.15802849326732,17.0,17.0,5.0,1.0,,
392186,CH Gayle,Batsmen,Kolkata Knight Riders,9,122.0,26.129042,26.6738402828556,28.80375414962689,,,,,0.0,1.0
392186,DPMD Jayawardene,Batsmen,Kings XI Punjab,9,38.0,23.117695,23.220650669127547,25.87938152695106,9.666666667,9.666666667,,,4.0,1.0
392186,I Sharma,Bowler,Kolkata Knight Riders,9,27.0,22.088247,24.22228334840108,26.40847968441997,13.0,13.0,7.0,1.0,6.0,1.0
392186,IK Pathan,AllRounder,Kings XI Punjab,9,39.0,29.93925,31.8213312600547,31.75442738798056,14.0,14.0,6.0,1.0,3.0,1.0
392186,K Goel,Batsmen,Kings XI Punjab,9,-2.0,27.303108,27.943431940101217,28.666943671497723,20.0,20.0,2.0,1.0,,
392186,KC Sangakkara,Batsmen,Kings XI Punjab,9,28.0,32.248585,35.32723509705336,32.29243006545244,32.66666667,32.66666667,1.0,1.0,5.0,1.0
392186,LR Shukla,AllRounder,Kolkata Knight Riders,9,0.0,23.88666,26.082684080387068,26.85027240495036,10.0,10.0,9.0,1.0,,
392186,M Kartik,Bowler,Kolkata Knight Riders,9,0.0,24.106125,25.27459403132141,25.94532832472147,7.666666667,7.666666667,,,,
392186,MC Henriques,AllRounder,Kolkata Knight Riders,9,25.0,32.900753,32.860482371861416,31.65776744842708,,,,,8.0,1.0
392186,PP Chawla,Bowler,Kings XI Punjab,9,11.0,26.196999,26.988362975340458,26.759932817394905,17.66666667,17.66666667,4.0,1.0,,
392186,RS Bopara,AllRounder,Kings XI Punjab,9,23.0,32.9942,32.9008846186561,32.243744498782,,,,,,
392186,SC Ganguly,Batsmen,Kolkata Knight Riders,9,52.0,37.084286,40.14771363933935,38.45813731809366,57.0,57.0,0.0,1.0,2.0,1.0
392186,T Kohli,Batsmen,Kings XI Punjab,9,1.0,26.181242,26.302461432658117,28.22041384254239,,,,,,
392186,VS Malik,Bowler,Kings XI Punjab,9,19.0,26.516794,26.92929794491291,28.176981894675656,,,,,10.0,1.0
392186,YA Abdulla,Bowler,Kings XI Punjab,9,0.0,26.516794,26.92929794491291,28.176981894675656,,,,,,
392186,Yuvraj Singh,AllRounder,Kings XI Punjab,9,79.5,31.033033,32.588039889249245,31.65253348253076,19.66666667,19.66666667,3.0,1.0,1.0,1.0
392188,A Kumble,Bowler,Royal Challengers Bangalore,9,-1.0,30.581701,30.93435654181812,30.9860864600524,53.33333333,53.33333333,4.0,1.0,,
392188,AC Gilchrist,Batsmen,Deccan Chargers,9,204.0,31.170074,32.098145631382984,31.688380670520147,11.33333333,11.33333333,,,0.0,1.0
392188,DB Ravi Teja,Batsmen,Deccan Chargers,9,9.0,24.66109,24.72383594122418,26.419642994488512,36.0,36.0,8.0,1.0,,
392188,DW Steyn,Bowler,Royal Challengers Bangalore,9,25.0,27.234476,27.88491622072306,28.990445579239854,11.0,11.0,,,10.0,1.0
392188,FH Edwards,Bowler,Deccan Chargers,9,26.0,26.220213,26.59032200085632,27.31446605959733,,,,,8.0,1.0
392188,HH Gibbs,Batsmen,Deccan Chargers,9,16.0,32.52563,31.51134990346503,31.49003100265184,23.0,23.0,,,,
392188,Harmeet Singh,Bowler,Deccan Chargers,9,0.0,26.220213,26.59032200085632,27.31446605959733,,,,,,
392188,JD Ryder,AllRounder,Royal Challengers Bangalore,9,23.0,32.21692,32.36260064988578,30.130336885208347,,,,,,
392188,JH Kallis,AllRounder,Royal Challengers Bangalore,9,16.0,36.046707,35.83966360662995,35.9942479955708,23.33333333,23.33333333,10.0,1.0,,
392188,KP Pietersen,Batsmen,Royal Challengers Bangalore,9,65.0,25.100424,24.399411598774904,27.810893799850792,,,,,4.0,1.0
392188,KV Sharma,Bowler,Royal Challengers Bangalore,9,1.0,25.808525,26.910428816126306,27.161301996646504,,,,,,
392188,P Kumar,Bowler,Royal Challengers Bangalore,9,41.0,31.231455,31.65478376356239,32.39425613298261,69.0,69.0,1.0,1.0,7.0,1.0
392188,PP Ojha,Bowler,Deccan Chargers,9,25.0,30.255411,29.60668980226649,31.354378560092623,44.66666667,44.66666667,7.0,1.0,9.0,1.0
392188,R Bishnoi,Bowler,Royal Challengers Bangalore,9,1.0,26.478516,26.910428816126306,27.50611211439294,,,,,,
392188,R Dravid,Batsmen,Royal Challengers Bangalore,9,57.0,31.837582,30.060159810217502,31.68485728331996,47.0,47.0,5.0,1.0,5.0,1.0
392188,RG Sharma,Batsmen,Deccan Chargers,9,74.0,36.46773,36.86477925111805,38.26166795790501,72.33333333,72.33333333,0.0,1.0,2.0,1.0
392188,RP Singh,Bowler,Deccan Chargers,9,54.0,31.406445,32.21804351411252,32.02333774543122,65.66666667,65.66666667,2.0,1.0,6.0,1.0
392188,RV Uthappa,Batsmen,Royal Challengers Bangalore,9,14.0,28.868402,28.693748859561698,29.197746959434333,11.0,11.0,,,,
392188,SB Styris,AllRounder,Deccan Chargers,9,136.5,35.51828,35.63522136561358,37.63520974679251,35.66666667,35.66666667,9.0,1.0,1.0,1.0
392188,V Kohli,Batsmen,Royal Challengers Bangalore,9,68.0,24.34706,24.284003004462484,26.42552124719145,20.0,20.0,,,3.0,1.0
392188,VVS Laxman,Batsmen,Deccan Chargers,9,5.0,29.693913,33.11113967355212,30.476476796067768,46.0,46.0,6.0,1.0,,
392188,Y Venugopal Rao,Batsmen,Deccan Chargers,9,9.0,33.041504,32.9659267766186,33.73061065725303,62.33333333,62.33333333,3.0,1.0,,
392189,A Flintoff,AllRounder,Chennai Super Kings,9,12.0,35.93795,35.550356179550704,35.137072450282,,,10.0,1.0,10.0,1.0
392189,A Nehra,Bowler,Delhi Daredevils,9,25.0,25.033207,25.891948300723843,26.64735309200854,8.0,8.0,,,,
392189,AB de Villiers,Batsmen,Delhi Daredevils,9,292.0,25.717234,26.984319284928112,27.715114990122714,17.33333333,17.33333333,,,0.0,1.0
392189,AM Salvi,Bowler,Delhi Daredevils,9,-6.0,25.72492,26.609191129642927,27.500410381112125,,,,,,
392189,DL Vettori,Bowler,Delhi Daredevils,9,50.0,27.066217,27.227888042146365,27.67898579147601,44.33333333,44.33333333,3.0,1.0,6.0,1.0
392189,DP Nannes,Bowler,Delhi Daredevils,9,0.0,25.72492,26.609191129642927,27.500410381112125,,,,,,
392189,G Gambhir,Batsmen,Delhi Daredevils,9,-2.0,31.322186,33.72335252979518,31.501311946973797,19.33333333,19.33333333,,,,
392189,JA Morkel,Bowler,Chennai Super Kings,9,36.0,39.327076,37.48207516438551,35.712981654317424,52.66666667,52.66666667,2.0,1.0,7.0,1.0
392189,Joginder Sharma,Bowler,Chennai Super Kings,9,4.0,25.041147,26.48927421305543,26.64251936452225,31.0,31.0,7.0,1.0,,
392189,KD Karthik,Batsmen,Delhi Daredevils,9,21.0,24.125132,23.84283150859096,26.39794463866601,32.0,32.0,5.0,1.0,,
392189,L Balaji,Bowler,Chennai Super Kings,9,79.0,28.802185,28.592372801758074,28.58825336097366,16.0,16.0,,,2.0,1.0
392189,M Muralitharan,Bowler,Chennai Super Kings,9,-2.0,30.385065,30.343577418760432,30.463365410720662,55.33333333,55.33333333,0.0,1.0,,
392189,MK Tiwary,Batsmen,Delhi Daredevils,9,4.0,24.445255,25.807781433225276,27.094763681732864,14.66666667,14.66666667,,,,
392189,ML Hayden,Batsmen,Chennai Super Kings,9,121.5,35.462597,37.09931727296576,37.18868000681952,55.33333333,55.33333333,1.0,1.0,1.0,1.0
392189,MS Dhoni,Batsmen,Chennai Super Kings,9,5.0,28.795113,30.399236010950126,31.38262242349809,31.66666667,31.66666667,6.0,1.0,,
392189,MS Gony,Bowler,Chennai Super Kings,9,27.0,29.983849,30.06042669309611,30.176401397403787,33.33333333,33.33333333,4.0,1.0,8.0,1.0
392189,PA Patel,Batsmen,Chennai Super Kings,9,25.0,31.692768,33.26148802342441,32.46948601698552,26.33333333,26.33333333,,,9.0,1.0
392189,PJ Sangwan,Bowler,Delhi Daredevils,9,77.0,25.53014,25.07284270278999,27.199404535759992,5.0,5.0,,,3.0,1.0
392189,S Badrinath,Batsmen,Chennai Super Kings,9,7.0,23.5408,22.978729534454665,25.29895265723901,2.0,2.0,,,,
392189,SK Raina,Batsmen,Chennai Super Kings,9,50.0,32.375015,34.689348396717854,33.46689611548951,29.33333333,29.33333333,,,5.0,1.0
392189,TM Dilshan,Batsmen,Delhi Daredevils,9,69.0,24.063957,24.055638751932737,26.863993662610877,24.66666667,24.66666667,9.0,1.0,4.0,1.0
392189,V Sehwag,Batsmen,Delhi Daredevils,9,7.0,30.81918,34.6495205303894,32.03020724141476,25.66666667,25.66666667,8.0,1.0,,
392190,AB Agarkar,Bowler,Kolkata Knight Riders,9,-5.0,23.014196,24.88769326953297,25.01755873292897,2.333333333,2.333333333,,,,
392190,AD Mascarenhas,Bowler,Rajasthan Royals,9,63.0,26.895155,27.056633784438397,30.02935985649013,,,,,3.0,1.0
392190,AS Raut,Batsmen,Rajasthan Royals,9,31.0,24.694832,26.543831193392005,26.31427111018441,,,,,9.0,1.0
392190,Anureet Singh,Bowler,Kolkata Knight Riders,9,50.0,25.154133,26.761546624687483,26.85205326090397,,,,,7.0,1.0
392190,BAW Mendis,Bowler,Kolkata Knight Riders,9,54.0,26.142796,26.761546624687483,27.29138827429644,,,,,6.0,1.0
392190,BB McCullum,Batsmen,Kolkata Knight Riders,9,4.0,26.383364,27.037047519825293,27.45134191639839,9.666666667,9.666666667,8.0,1.0,,
392190,BJ Hodge,Batsmen,Kolkata Knight Riders,9,5.0,25.577412,26.78580682968333,27.606753251038736,20.0,20.0,5.0,1.0,,
392190,CH Gayle,Batsmen,Kolkata Knight Riders,9,64.0,26.814583,28.573420503027474,29.093624366296808,,,,,2.0,1.0
392190,GC Smith,Batsmen,Rajasthan Royals,9,18.0,34.940933,36.93838936658961,33.32418355343853,50.66666667,50.66666667,2.0,1.0,,
392190,I Sharma,Bowler,Kolkata Knight Riders,9,49.0,21.835468,24.773918705818453,25.810208050105366,13.0,13.0,6.0,1.0,8.0,1.0
392190,Kamran Khan,Bowler,Rajasthan Royals,9,162.0,25.94803,26.458859664105155,27.5559872053346,,,,,0.0,1.0
392190,LR Shukla,AllRounder,Kolkata Knight Riders,9,14.0,26.851349,29.184703609869118,29.37985342769735,4.0,4.0,10.0,1.0,,
392190,MM Patel,Bowler,Rajasthan Royals,9,19.0,29.003191,29.767367884704605,29.321544386290466,42.33333333,42.33333333,3.0,1.0,,
392190,PC Valthaty,AllRounder,Rajasthan Royals,9,6.0,31.040365,31.88575208026026,29.401045821559432,,,,,,
392190,RA Jadeja,AllRounder,Rajasthan Royals,9,23.0,21.9552,24.15245730212912,24.2976097994914,11.66666667,11.66666667,7.0,1.0,,
392190,RJ Quiney,Batsmen,Rajasthan Royals,9,8.0,24.694832,26.543831193392005,26.31427111018441,,,,,,
392190,SB Bangar,Bowler,Kolkata Knight Riders,9,5.0,22.784044,23.739559496705557,25.166868720199272,4.0,4.0,9.0,1.0,,
392190,SC Ganguly,Batsmen,Kolkata Knight Riders,9,100.5,37.76505,39.28310308971898,38.22731276112219,56.0,56.0,1.0,1.0,1.0,1.0
392190,SK Warne,Bowler,Rajasthan Royals,9,54.0,29.251163,30.105459239169534,31.68201981878552,39.33333333,39.33333333,4.0,1.0,5.0,1.0
392190,YK Pathan,AllRounder,Rajasthan Royals,9,57.0,37.763897,40.75868789181138,39.04081371833713,75.33333333,75.33333333,0.0,1.0,4.0,1.0
392190,Yashpal Singh,Batsmen,Kolkata Knight Riders,9,23.0,24.570925,26.846518153974333,26.48939974502231,,,,,10.0,1.0
392191,A Kumble,Bowler,Royal Challengers Bangalore,9,35.0,29.102043,30.009402660419745,29.992351661853736,55.0,55.0,1.0,1.0,5.0,1.0
392191,DPMD Jayawardene,Batsmen,Kings XI Punjab,9,1.0,21.727652,22.668698818376438,25.15908564789886,18.0,18.0,9.0,1.0,,
392191,IK Pathan,AllRounder,Kings XI Punjab,9,75.0,30.420433,31.408456877810984,32.64027341098486,25.0,25.0,6.0,1.0,3.0,1.0
392191,JD Ryder,AllRounder,Royal Challengers Bangalore,9,32.0,34.071526,34.11550424349231,33.38266036330499,,,,,6.0,1.0
392191,JH Kallis,AllRounder,Royal Challengers Bangalore,9,102.0,35.96188,36.123629940535615,35.438215536664345,24.66666667,24.66666667,7.0,1.0,2.0,1.0
392191,K Goel,Batsmen,Kings XI Punjab,9,23.0,25.906029,26.92073863950796,27.791718649916124,16.66666667,16.66666667,10.0,1.0,9.0,1.0
392191,KC Sangakkara,Batsmen,Kings XI Punjab,9,30.0,31.203104,32.88764136022096,32.097358157575776,13.33333333,13.33333333,,,7.0,1.0
392191,KP Pietersen,Batsmen,Royal Challengers Bangalore,9,-2.0,27.201717,26.1231485536336,30.048763673886224,42.66666667,42.66666667,3.0,1.0,,
392191,LRPL Taylor,Batsmen,Royal Challengers Bangalore,9,50.0,27.535244,28.58932672528644,28.33429362806536,11.0,11.0,,,4.0,1.0
392191,P Kumar,Bowler,Royal Challengers Bangalore,9,15.0,30.721338,31.58139376259049,31.44009849193113,53.66666667,53.66666667,2.0,1.0,,
392191,PP Chawla,Bowler,Kings XI Punjab,9,29.0,23.48903,24.722255142244364,25.861920828890987,6.0,6.0,,,8.0,1.0
392191,Pankaj Singh,Bowler,Royal Challengers Bangalore,9,-2.0,25.305092,25.480889449843996,26.360837426108787,-3.666666667,-3.666666667,,,,
392191,R Dravid,Batsmen,Royal Challengers Bangalore,9,10.0,30.153553,29.477191036918867,29.82267057425969,55.33333333,55.33333333,0.0,1.0,,
392191,R Vinay Kumar,Bowler,Royal Challengers Bangalore,9,7.0,21.49342,23.259213624507968,24.429512292319632,10.66666667,10.66666667,,,,
392191,RR Bose,Bowler,Kings XI Punjab,9,-6.0,25.6098,26.593104337004704,27.358384072073083,,,,,,
392191,RS Bopara,AllRounder,Kings XI Punjab,9,240.0,33.133812,32.14461625608277,32.010482211707,,,,,0.0,1.0
392191,RV Uthappa,Batsmen,Royal Challengers Bangalore,9,-2.0,29.129154,28.434947143025774,29.017792847013908,14.0,14.0,,,,
392191,V Kohli,Batsmen,Royal Challengers Bangalore,9,2.0,25.946678,26.76266829891874,27.92653292855964,27.66666667,27.66666667,4.0,1.0,,
392191,VRV Singh,Bowler,Kings XI Punjab,9,19.0,23.873837,25.33798906007695,26.689078852832605,18.66666667,18.66666667,8.0,1.0,10.0,1.0
392191,YA Abdulla,Bowler,Kings XI Punjab,9,162.0,25.744389,26.44589312122844,27.13333716383738,,,,,1.0,1.0
392191,Yuvraj Singh,AllRounder,Kings XI Punjab,9,35.0,30.966927,32.41554598624566,31.474553727920576,26.33333333,26.33333333,5.0,1.0,,
392192,AC Gilchrist,Batsmen,Deccan Chargers,9,46.0,34.232212,37.05196902249658,33.93721002487982,40.66666667,40.66666667,6.0,1.0,9.0,1.0
392192,AM Nayar,Batsmen,Mumbai Indians,9,12.0,29.023088,29.61520123329367,30.420115530379142,26.66666667,26.66666667,,,,
392192,DB Ravi Teja,Batsmen,Deccan Chargers,9,15.0,23.833452,24.392803615979076,26.1553901802726,35.33333333,35.33333333,8.0,1.0,,
392192,DJ Bravo,AllRounder,Mumbai Indians,9,200.0,42.158184,42.64855456044455,41.08899290984043,69.66666667,69.66666667,1.0,1.0,0.0,1.0
392192,DR Smith,AllRounder,Deccan Chargers,9,42.0,33.780052,33.36244449068623,32.34385980487049,35.0,35.0,9.0,1.0,10.0,1.0
392192,DS Kulkarni,Bowler,Mumbai Indians,9,-6.0,29.67024,29.647133111602034,29.34301365525416,25.66666667,25.66666667,,,,
392192,FH Edwards,Bowler,Deccan Chargers,9,55.0,25.914856,26.259073087871656,27.065005048058733,,,,,6.0,1.0
392192,HH Gibbs,Batsmen,Deccan Chargers,9,80.0,31.394766,31.74119111178432,31.53409293865377,26.33333333,26.33333333,,,3.0,1.0
392192,Harbhajan Singh,Bowler,Mumbai Indians,9,51.0,26.649635,25.806368775787806,28.807276603831696,47.33333333,47.33333333,4.0,1.0,7.0,1.0
392192,Harmeet Singh,Bowler,Deccan Chargers,9,-6.0,27.510664,26.78440090381701,27.16920806042941,,,,,,
392192,JP Duminy,AllRounder,Mumbai Indians,9,68.0,32.174713,31.81950893500024,30.82456853861404,,,,,4.0,1.0
392192,PP Ojha,Bowler,Deccan Chargers,9,80.0,29.914677,30.573830353282087,29.881772265320173,36.33333333,36.33333333,7.0,1.0,2.0,1.0
392192,PR Shah,Batsmen,Mumbai Indians,9,1.0,24.820559,23.158112492573068,26.306478099948635,6.666666667,6.666666667,,,,
392192,RG Sharma,Batsmen,Deccan Chargers,9,4.0,34.47995,35.46435700559151,36.31604346079425,65.0,65.0,2.0,1.0,,
392192,RP Singh,Bowler,Deccan Chargers,9,56.0,31.530022,32.19873676756455,32.62309989182676,59.33333333,59.33333333,3.0,1.0,5.0,1.0
392192,S Dhawan,Batsmen,Mumbai Indians,9,3.0,30.21443,29.71845410738306,30.05481974142277,21.0,21.0,,,,
392192,SL Malinga,Bowler,Mumbai Indians,9,130.5,26.353148,26.57367087334756,27.656277723733428,,,,,1.0,1.0
392192,SR Tendulkar,Batsmen,Mumbai Indians,9,47.0,33.222393,35.32199058634285,33.259174619270965,44.66666667,44.66666667,5.0,1.0,8.0,1.0
392192,ST Jayasuriya,AllRounder,Mumbai Indians,9,27.0,47.772675,48.129870884096775,46.13542501683252,75.33333333,75.33333333,0.0,1.0,,
392192,VVS Laxman,Batsmen,Deccan Chargers,9,-2.0,28.451077,31.853013355875603,29.995023416444543,28.66666667,28.66666667,10.0,1.0,,
392192,Y Venugopal Rao,Batsmen,Deccan Chargers,9,10.0,30.21194,29.699092480359894,30.91205902398508,23.0,23.0,,,,
392192,Z Khan,Bowler,Mumbai Indians,9,4.0,25.083567,26.49415337553096,26.676793836818742,18.33333333,18.33333333,,,,
392194,A Kumble,Bowler,Royal Challengers Bangalore,9,2.0,29.890043,29.998255750034893,29.015903526641527,12.33333333,12.33333333,,,,
392194,A Mishra,Bowler,Delhi Daredevils,9,31.0,29.851793,33.24243111925358,31.01436056256708,33.33333333,33.33333333,5.0,1.0,7.0,1.0
392194,A Nehra,Bowler,Delhi Daredevils,9,50.0,25.583567,25.79068581836676,26.47054076309725,17.33333333,17.33333333,,,2.0,1.0
392194,AB de Villiers,Batsmen,Delhi Daredevils,9,21.0,31.169655,33.554331249638565,32.009452576309016,58.33333333,58.33333333,0.0,1.0,,
392194,B Akhil,Bowler,Royal Challengers Bangalore,9,36.0,22.85949,23.246097896340576,25.674376573384716,9.0,9.0,,,6.0,1.0
392194,DL Vettori,Bowler,Delhi Daredevils,9,25.0,28.193949,28.00138580966549,28.76478425112533,52.66666667,52.66666667,1.0,1.0,,
392194,DP Nannes,Bowler,Delhi Daredevils,9,27.0,26.234417,26.269020772960232,27.78976753637444,,,,,9.0,1.0
392194,G Gambhir,Batsmen,Delhi Daredevils,9,17.0,30.925774,32.42052503233424,31.43854151343156,11.0,11.0,,,,
392194,JH Kallis,AllRounder,Royal Challengers Bangalore,9,-4.0,40.105682,40.53031101892443,37.21451257084161,47.66666667,47.66666667,2.0,1.0,10.0,1.0
392194,KD Karthik,Batsmen,Delhi Daredevils,9,16.0,23.563992,23.92152818058606,25.05077752994758,36.66666667,36.66666667,3.0,1.0,,
392194,KP Appanna,Bowler,Royal Challengers Bangalore,9,27.0,26.257326,26.920588017569084,27.317359080372,,,,,,
392194,KP Pietersen,Batsmen,Royal Challengers Bangalore,9,46.0,27.281544,27.549262935765093,29.950990816217228,30.0,30.0,6.0,1.0,3.0,1.0
392194,LRPL Taylor,Batsmen,Royal Challengers Bangalore,9,36.0,24.93702,25.4542258273031,28.47400856108892,15.0,15.0,,,5.0,1.0
392194,M Manhas,Batsmen,Delhi Daredevils,9,26.0,25.479353,26.682550210199427,28.32556490093382,,,,,,
392194,MV Boucher,Batsmen,Royal Challengers Bangalore,9,43.0,26.928652,26.985143274378807,29.000451735905312,28.0,28.0,7.0,1.0,4.0,1.0
392194,PJ Sangwan,Bowler,Delhi Daredevils,9,25.0,27.00339,26.05604874120816,27.409707415660137,23.0,23.0,9.0,1.0,,
392194,Pankaj Singh,Bowler,Royal Challengers Bangalore,9,76.5,24.434008,24.22751941600816,26.345394447318284,-2.666666667,-2.666666667,,,1.0,1.0
392194,R Vinay Kumar,Bowler,Royal Challengers Bangalore,9,0.0,23.473116,21.870345090494386,24.35222346086831,5.333333333,5.333333333,,,,
392194,RV Uthappa,Batsmen,Royal Challengers Bangalore,9,3.0,25.508732,26.885023709642,28.09506547999823,12.0,12.0,,,,
392194,TM Dilshan,Batsmen,Delhi Daredevils,9,172.0,28.107365,27.97901057898466,29.48951157113616,35.66666667,35.66666667,4.0,1.0,0.0,1.0
392194,V Kohli,Batsmen,Royal Challengers Bangalore,9,28.0,24.08725,25.04134424791848,25.88069329538416,27.33333333,27.33333333,8.0,1.0,8.0,1.0
392194,V Sehwag,Batsmen,Delhi Daredevils,9,10.0,31.354036,31.075705877701264,30.2325732650881,20.33333333,20.33333333,10.0,1.0,,
392195,AD Mascarenhas,Bowler,Rajasthan Royals,9,5.0,27.086767,26.65102035400434,29.64842054073538,67.0,67.0,1.0,1.0,,
392195,AS Raut,Batsmen,Rajasthan Royals,9,1.0,25.672314,26.472539599373302,26.832688437549518,,,,,,
392195,DPMD Jayawardene,Batsmen,Kings XI Punjab,9,7.0,21.214964,22.00471131443101,24.583532585480157,15.33333333,15.33333333,,,10.0,1.0
392195,GC Smith,Batsmen,Rajasthan Royals,9,4.0,31.873373,36.45780138892894,32.643054708408194,17.33333333,17.33333333,10.0,1.0,,
392195,IK Pathan,AllRounder,Kings XI Punjab,9,200.0,35.507927,35.34510226941967,38.61242900946472,40.0,40.0,4.0,1.0,0.0,1.0
392195,KC Sangakkara,Batsmen,Kings XI Punjab,9,79.0,30.384697,32.1131621680163,30.85057276679386,22.33333333,22.33333333,9.0,1.0,2.0,1.0
392195,Kamran Khan,Bowler,Rajasthan Royals,9,64.0,26.436132,25.82231824721229,29.132773519209813,,,,,3.0,1.0
392195,M Rawat,Batsmen,Rajasthan Royals,9,4.0,21.76352,21.29369336137212,23.428129698203765,12.0,12.0,,,,
392195,MM Patel,Bowler,Rajasthan Royals,9,52.0,28.238691,29.609374315303477,30.22432931477709,22.33333333,22.33333333,8.0,1.0,5.0,1.0
392195,PP Chawla,Bowler,Kings XI Punjab,9,63.0,24.60304,27.182541546111786,27.42971903093332,11.33333333,11.33333333,,,4.0,1.0
392195,RA Jadeja,AllRounder,Rajasthan Royals,9,44.0,22.85446,25.59233499489773,25.07779335675844,11.66666667,11.66666667,,,6.0,1.0
392195,RJ Quiney,Batsmen,Rajasthan Royals,9,8.0,25.672314,26.472539599373302,26.832688437549518,,,,,9.0,1.0
392195,RR Powar,Bowler,Kings XI Punjab,9,4.0,24.788977,25.868195592845733,26.209557124039016,22.0,22.0,,,,
392195,RS Bopara,AllRounder,Kings XI Punjab,9,14.0,35.717934,34.735464342316995,36.06945910568413,57.33333333,57.33333333,2.0,1.0,,
392195,SA Asnodkar,Batsmen,Rajasthan Royals,9,4.0,31.778574,33.33896595520823,31.681064341548822,28.33333333,28.33333333,7.0,1.0,,
392195,SK Warne,Bowler,Rajasthan Royals,9,38.0,31.616108,30.21527627748676,33.56484417507246,40.66666667,40.66666667,3.0,1.0,7.0,1.0
392195,VRV Singh,Bowler,Kings XI Punjab,9,4.0,23.346073,26.164437210196027,26.89715700246971,7.666666667,7.666666667,,,,
392195,WA Mota,Bowler,Kings XI Punjab,9,1.0,24.107372,23.913788492036016,26.00689584933559,15.33333333,15.33333333,,,,
392195,YA Abdulla,Bowler,Kings XI Punjab,9,118.5,27.290684,27.03518559949512,28.67382725611601,34.0,34.0,6.0,1.0,1.0,1.0
392195,YK Pathan,AllRounder,Rajasthan Royals,9,14.0,39.36105,39.742958262202265,39.43856093894007,75.33333333,75.33333333,0.0,1.0,8.0,1.0
392195,Yuvraj Singh,AllRounder,Kings XI Punjab,9,9.0,32.032784,33.30502982408674,32.799158326939754,36.33333333,36.33333333,5.0,1.0,,
392196,AA Bilakhia,Batsmen,Deccan Chargers,9,15.0,24.155762,26.6403273637353,26.475473791790577,,,,,,
392196,AC Gilchrist,Batsmen,Deccan Chargers,9,56.0,34.454117,35.6569909502098,33.25011237192178,54.33333333,54.33333333,2.0,1.0,3.0,1.0
392196,DR Smith,AllRounder,Deccan Chargers,9,9.0,38.17452,37.49048762390637,34.675872322790866,40.66666667,40.66666667,8.0,1.0,10.0,1.0
392196,FH Edwards,Bowler,Deccan Chargers,9,27.0,26.392273,26.30849980307917,26.91257818314641,31.66666667,31.66666667,,,9.0,1.0
392196,HH Gibbs,Batsmen,Deccan Chargers,9,186.0,31.56621,32.80679192547541,31.549865802493592,49.33333333,49.33333333,4.0,1.0,0.0,1.0
392196,JA Morkel,Bowler,Chennai Super Kings,9,16.0,33.8593,35.36284978763719,31.811363593804927,48.0,48.0,5.0,1.0,,
392196,JDP Oram,Bowler,Chennai Super Kings,9,48.0,29.029581,27.236385969497363,29.27138628830371,37.33333333,37.33333333,10.0,1.0,6.0,1.0
392196,Joginder Sharma,Bowler,Chennai Super Kings,9,-6.0,23.710999,25.086246719343563,25.021631838409416,24.0,24.0,,,,
392196,L Balaji,Bowler,Chennai Super Kings,9,21.0,31.061184,31.369608576227,29.658401449802728,42.33333333,42.33333333,7.0,1.0,,
392196,M Muralitharan,Bowler,Chennai Super Kings,9,31.0,28.907988,29.26181065388924,28.445548367699438,45.0,45.0,6.0,1.0,7.0,1.0
392196,ML Hayden,Batsmen,Chennai Super Kings,9,68.0,36.16229,37.42389858785649,38.62745495376758,76.66666667,76.66666667,0.0,1.0,2.0,1.0
392196,MS Dhoni,Batsmen,Chennai Super Kings,9,27.0,28.526361,30.182555435141666,30.843007998911045,21.66666667,21.66666667,,,8.0,1.0
392196,MS Gony,Bowler,Chennai Super Kings,9,-6.0,28.770378,29.7922528798709,28.856314086914832,34.0,34.0,,,,
392196,PA Patel,Batsmen,Chennai Super Kings,9,-2.0,32.22415,33.40499542586672,32.49925009067782,19.33333333,19.33333333,,,,
392196,PP Ojha,Bowler,Deccan Chargers,9,52.0,29.58341,30.927598916765984,30.31852566139052,53.66666667,53.66666667,3.0,1.0,4.0,1.0
392196,RG Sharma,Batsmen,Deccan Chargers,9,48.0,32.46813,34.0778666704992,34.09147830345397,40.33333333,40.33333333,9.0,1.0,5.0,1.0
392196,RP Singh,Bowler,Deccan Chargers,9,25.0,32.723736,32.27650577160534,32.249481168663095,73.33333333,73.33333333,1.0,1.0,,
392196,S Badrinath,Batsmen,Chennai Super Kings,9,9.0,21.976515,21.98810493338024,24.289256101217838,4.0,4.0,,,,
392196,SK Raina,Batsmen,Chennai Super Kings,9,127.5,33.50995,35.385468231547755,34.622679731348235,30.0,30.0,,,1.0,1.0
392196,Shoaib Ahmed,Bowler,Deccan Chargers,9,-2.0,24.73897,26.55535583444845,25.93816879771336,,,,,,
392196,VVS Laxman,Batsmen,Deccan Chargers,9,4.0,25.489037,26.812871146988517,27.10889499839594,5.333333333,5.333333333,,,,
