date,matchid,innings,target,fallofwickets,ball,over,scorevalue,validball,extras,extratype,batsmanname,batsmanscorevalue,bowlername,nonstrikername,totalruns,dismissal,dismissedtype,dismissedplayer,battingteam,bowlingteam
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,3,0.3,0,0,0,Nan,Evin Lewis,0,TA Boult,Yashasvi Jaiswal,0,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,3,0.3,1,1,1,Nan,Evin Lewis,1,TA Boult,Yashasvi Jaiswal,1,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,4,0.4,1,0,0,Nan,Evin Lewis,1,TA Boult,Yashasvi Jaiswal,2,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,5,0.5,4,0,0,Nan,Yashasvi Jaiswal,4,TA Boult,Evin Lewis,6,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,6,0.6,0,0,0,Nan,Yashasvi Jaiswal,0,TA Boult,Evin Lewis,6,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,7,1.1,0,0,0,Nan,Evin Lewis,0,AS Yadav,Yashasvi Jaiswal,6,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,8,1.2,6,0,0,Nan,Evin Lewis,6,AS Yadav,Yashasvi Jaiswal,12,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,9,1.3,1,0,0,Nan,Evin Lewis,1,AS Yadav,Yashasvi Jaiswal,13,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,10,1.4,0,0,0,Nan,Yashasvi Jaiswal,0,AS Yadav,Evin Lewis,13,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,11,1.5,4,0,0,Nan,Yashasvi Jaiswal,4,AS Yadav,Evin Lewis,17,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,12,1.6,4,0,0,Nan,Yashasvi Jaiswal,4,AS Yadav,Evin Lewis,21,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,13,2.1,4,0,0,Nan,Evin Lewis,4,JJ Bumrah,Yashasvi Jaiswal,25,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,14,2.2,0,0,0,Nan,Evin Lewis,0,JJ Bumrah,Yashasvi Jaiswal,25,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,15,2.3,0,0,0,Nan,Evin Lewis,0,JJ Bumrah,Yashasvi Jaiswal,25,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,16,2.4,1,0,0,Nan,Evin Lewis,1,JJ Bumrah,Yashasvi Jaiswal,26,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,17,2.5,0,0,0,Nan,Yashasvi Jaiswal,0,JJ Bumrah,Evin Lewis,26,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,18,2.6,0,0,0,Nan,Yashasvi Jaiswal,0,JJ Bumrah,Evin Lewis,26,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,19,3.1,0,0,0,Nan,Evin Lewis,0,NM Coulter-Nile,Yashasvi Jaiswal,26,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,20,3.2,1,0,0,Nan,Evin Lewis,1,NM Coulter-Nile,Yashasvi Jaiswal,27,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,21,3.3,0,0,0,Nan,Yashasvi Jaiswal,0,NM Coulter-Nile,Evin Lewis,27,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,1,22,3.4,0,0,0,Nan,Yashasvi Jaiswal,0,NM Coulter-Nile,Evin Lewis,27,True,caught,Yashasvi Jaiswal,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,23,3.5,1,0,0,Nan,SV Samson,1,NM Coulter-Nile,Evin Lewis,28,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,24,3.6,4,0,0,Nan,Evin Lewis,4,NM Coulter-Nile,SV Samson,32,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,24,4.0,1,1,1,Nan,SV Samson,1,TA Boult,Evin Lewis,33,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,25,4.1,1,0,0,Nan,SV Samson,1,TA Boult,Evin Lewis,34,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,26,4.2,1,0,0,Nan,Evin Lewis,1,TA Boult,SV Samson,35,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,27,4.3,0,0,0,Nan,SV Samson,0,TA Boult,Evin Lewis,35,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,28,4.4,0,0,0,Nan,SV Samson,0,TA Boult,Evin Lewis,35,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,29,4.5,1,0,0,Nan,SV Samson,1,TA Boult,Evin Lewis,36,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,30,4.6,1,0,0,Nan,Evin Lewis,1,TA Boult,SV Samson,37,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,31,5.1,4,0,0,Nan,Evin Lewis,4,JJ Bumrah,SV Samson,41,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,32,5.2,0,0,0,Nan,Evin Lewis,0,JJ Bumrah,SV Samson,41,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,2,33,5.3,0,0,0,Nan,Evin Lewis,0,JJ Bumrah,SV Samson,41,True,leg before wicket,Evin Lewis,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,34,5.4,0,0,0,Nan,S Dube,0,JJ Bumrah,SV Samson,41,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,35,5.5,0,0,0,Nan,S Dube,0,JJ Bumrah,SV Samson,41,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,36,5.6,0,0,0,Nan,S Dube,0,JJ Bumrah,SV Samson,41,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,3,37,6.1,0,0,0,Nan,SV Samson,0,JDS Neesham,S Dube,41,True,caught,SV Samson,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,38,6.2,0,0,0,Nan,Glenn Phillips,0,JDS Neesham,S Dube,41,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,39,6.3,0,0,0,Nan,Glenn Phillips,0,JDS Neesham,S Dube,41,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,40,6.4,1,0,0,Nan,Glenn Phillips,1,JDS Neesham,S Dube,42,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,41,6.5,1,0,0,Nan,S Dube,1,JDS Neesham,Glenn Phillips,43,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,42,6.6,0,0,0,Nan,Glenn Phillips,0,JDS Neesham,S Dube,43,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,43,7.1,1,0,0,Nan,S Dube,1,KA Pollard,Glenn Phillips,44,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,44,7.2,0,0,0,Nan,Glenn Phillips,0,KA Pollard,S Dube,44,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,45,7.3,1,0,0,Nan,Glenn Phillips,1,KA Pollard,S Dube,45,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,46,7.4,0,0,0,Nan,S Dube,0,KA Pollard,Glenn Phillips,45,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,47,7.5,1,0,0,Nan,S Dube,1,KA Pollard,Glenn Phillips,46,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,48,7.6,1,0,0,Nan,Glenn Phillips,1,KA Pollard,S Dube,47,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,49,8.1,0,0,0,Nan,Glenn Phillips,0,JDS Neesham,S Dube,47,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,50,8.2,1,0,0,Nan,Glenn Phillips,1,JDS Neesham,S Dube,48,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,4,51,8.3,0,0,0,Nan,S Dube,0,JDS Neesham,Glenn Phillips,48,True,bowled,S Dube,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,52,8.4,1,0,0,Nan,DA Miller,1,JDS Neesham,Glenn Phillips,49,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,53,8.5,0,0,0,Nan,Glenn Phillips,0,JDS Neesham,DA Miller,49,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,54,8.6,0,0,0,Nan,Glenn Phillips,0,JDS Neesham,DA Miller,49,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,55,9.1,0,0,0,Nan,DA Miller,0,NM Coulter-Nile,Glenn Phillips,49,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,56,9.2,1,0,0,Nan,DA Miller,1,NM Coulter-Nile,Glenn Phillips,50,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,57,9.3,0,0,0,Nan,Glenn Phillips,0,NM Coulter-Nile,DA Miller,50,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,5,58,9.4,0,0,0,Nan,Glenn Phillips,0,NM Coulter-Nile,DA Miller,50,True,bowled,Glenn Phillips,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,59,9.5,0,0,0,Nan,R Tewatia,0,NM Coulter-Nile,DA Miller,50,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,60,9.6,0,0,0,Nan,R Tewatia,0,NM Coulter-Nile,DA Miller,50,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,61,10.1,0,0,0,Nan,DA Miller,0,JDS Neesham,R Tewatia,50,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,62,10.2,1,0,0,Nan,DA Miller,1,JDS Neesham,R Tewatia,51,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,63,10.3,1,0,0,Nan,R Tewatia,1,JDS Neesham,DA Miller,52,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,64,10.4,1,0,0,Nan,DA Miller,1,JDS Neesham,R Tewatia,53,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,65,10.5,0,0,0,Nan,R Tewatia,0,JDS Neesham,DA Miller,53,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,66,10.6,1,0,0,Nan,R Tewatia,1,JDS Neesham,DA Miller,54,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,67,11.1,0,0,0,Nan,R Tewatia,0,AS Yadav,DA Miller,54,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,68,11.2,1,0,0,Nan,R Tewatia,1,AS Yadav,DA Miller,55,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,69,11.3,0,0,0,Nan,DA Miller,0,AS Yadav,R Tewatia,55,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,70,11.4,1,0,0,Nan,DA Miller,1,AS Yadav,R Tewatia,56,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,71,11.5,0,0,0,Nan,R Tewatia,0,AS Yadav,DA Miller,56,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,72,11.6,0,0,0,Nan,R Tewatia,0,AS Yadav,DA Miller,56,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,73,12.1,1,0,0,Nan,DA Miller,1,TA Boult,R Tewatia,57,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,74,12.2,1,0,0,Nan,R Tewatia,1,TA Boult,DA Miller,58,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,75,12.3,1,0,0,Nan,DA Miller,1,TA Boult,R Tewatia,59,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,76,12.4,1,0,0,Nan,R Tewatia,1,TA Boult,DA Miller,60,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,77,12.5,1,0,0,Nan,DA Miller,1,TA Boult,R Tewatia,61,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,78,12.6,1,0,0,Nan,R Tewatia,1,TA Boult,DA Miller,62,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,79,13.1,1,0,0,Nan,R Tewatia,1,KA Pollard,DA Miller,63,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,80,13.2,0,0,0,Nan,DA Miller,0,KA Pollard,R Tewatia,63,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,81,13.3,1,0,0,Nan,DA Miller,1,KA Pollard,R Tewatia,64,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,82,13.4,1,0,0,Nan,R Tewatia,1,KA Pollard,DA Miller,65,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,83,13.5,1,0,0,Nan,DA Miller,1,KA Pollard,R Tewatia,66,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,84,13.6,1,0,0,Nan,R Tewatia,1,KA Pollard,DA Miller,67,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,85,14.1,0,0,0,Nan,R Tewatia,0,JDS Neesham,DA Miller,67,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,86,14.2,1,0,0,Nan,R Tewatia,1,JDS Neesham,DA Miller,68,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,87,14.3,1,0,0,Nan,DA Miller,1,JDS Neesham,R Tewatia,69,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,88,14.4,2,0,0,Nan,R Tewatia,2,JDS Neesham,DA Miller,71,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,89,14.5,0,0,0,Nan,R Tewatia,0,JDS Neesham,DA Miller,71,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,6,90,14.6,0,0,0,Nan,R Tewatia,0,JDS Neesham,DA Miller,71,True,caught,R Tewatia,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,91,15.1,0,0,0,Nan,DA Miller,0,JJ Bumrah,S Gopal,71,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,92,15.2,2,0,0,Nan,DA Miller,2,JJ Bumrah,S Gopal,73,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,93,15.3,0,0,0,Nan,DA Miller,0,JJ Bumrah,S Gopal,73,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,94,15.4,0,0,0,Nan,DA Miller,0,JJ Bumrah,S Gopal,73,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,95,15.5,1,0,0,Nan,DA Miller,1,JJ Bumrah,S Gopal,74,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,7,96,15.6,0,0,0,Nan,S Gopal,0,JJ Bumrah,DA Miller,74,True,caught,S Gopal,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,97,16.1,0,0,0,Nan,DA Miller,0,NM Coulter-Nile,Chetan Sakariya,74,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,98,16.2,1,0,0,Nan,DA Miller,1,NM Coulter-Nile,Chetan Sakariya,75,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,99,16.3,1,0,0,Nan,Chetan Sakariya,1,NM Coulter-Nile,DA Miller,76,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,8,100,16.4,0,0,0,Nan,DA Miller,0,NM Coulter-Nile,Chetan Sakariya,76,True,leg before wicket,DA Miller,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,101,16.5,0,0,0,Nan,Kuldip Yadav,0,NM Coulter-Nile,Chetan Sakariya,76,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,102,16.6,0,0,0,Nan,Kuldip Yadav,0,NM Coulter-Nile,Chetan Sakariya,76,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,103,17.1,0,0,0,Nan,Chetan Sakariya,0,JJ Bumrah,Kuldip Yadav,76,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,104,17.2,0,0,0,Nan,Chetan Sakariya,0,JJ Bumrah,Kuldip Yadav,76,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,105,17.3,0,0,0,Nan,Chetan Sakariya,0,JJ Bumrah,Kuldip Yadav,76,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,106,17.4,0,0,0,Nan,Chetan Sakariya,0,JJ Bumrah,Kuldip Yadav,76,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,106,17.4,1,1,1,Nan,Chetan Sakariya,1,JJ Bumrah,Kuldip Yadav,77,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,107,17.5,1,0,0,Nan,Chetan Sakariya,1,JJ Bumrah,Kuldip Yadav,78,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,108,17.6,0,0,0,Nan,Kuldip Yadav,0,JJ Bumrah,Chetan Sakariya,78,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,109,18.1,0,0,0,Nan,Chetan Sakariya,0,NM Coulter-Nile,Kuldip Yadav,78,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,110,18.2,4,0,0,Nan,Chetan Sakariya,4,NM Coulter-Nile,Kuldip Yadav,82,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,111,18.3,0,0,0,Nan,Chetan Sakariya,0,NM Coulter-Nile,Kuldip Yadav,82,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,9,112,18.4,0,0,0,Nan,Chetan Sakariya,0,NM Coulter-Nile,Kuldip Yadav,82,True,bowled,Chetan Sakariya,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,113,18.5,1,0,0,Nan,Mustafizur Rahman,1,NM Coulter-Nile,Kuldip Yadav,83,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,114,18.6,0,0,0,Nan,Kuldip Yadav,0,NM Coulter-Nile,Mustafizur Rahman,83,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,115,19.1,0,0,0,Nan,Mustafizur Rahman,0,TA Boult,Kuldip Yadav,83,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,116,19.2,0,0,0,Nan,Mustafizur Rahman,0,TA Boult,Kuldip Yadav,83,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,117,19.3,0,0,0,Nan,Mustafizur Rahman,0,TA Boult,Kuldip Yadav,83,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,118,19.4,0,0,0,Nan,Mustafizur Rahman,0,TA Boult,Kuldip Yadav,83,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,119,19.5,6,0,0,Nan,Mustafizur Rahman,6,TA Boult,Kuldip Yadav,89,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,1st innings,0,0,120,19.6,1,0,0,Nan,Mustafizur Rahman,1,TA Boult,Kuldip Yadav,90,False,,,Rajasthan Royals,Mumbai Indians
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,1,0.1,0,0,0,Nan,RG Sharma,0,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,2,0.2,0,0,0,Nan,RG Sharma,0,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,3,0.3,4,0,0,Nan,RG Sharma,4,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,4,0.4,2,0,0,Nan,RG Sharma,2,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,5,0.5,6,0,0,Nan,RG Sharma,6,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,6,0.6,2,0,0,Nan,RG Sharma,2,Mustafizur Rahman,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,7,1.1,0,0,0,Nan,Ishan Kishan,0,Chetan Sakariya,RG Sharma,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,8,1.2,0,0,0,Nan,Ishan Kishan,0,Chetan Sakariya,RG Sharma,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,9,1.3,0,0,0,Nan,Ishan Kishan,0,Chetan Sakariya,RG Sharma,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,10,1.4,0,0,0,Nan,Ishan Kishan,0,Chetan Sakariya,RG Sharma,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,11,1.5,0,0,0,Nan,Ishan Kishan,0,Chetan Sakariya,RG Sharma,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,12,1.6,0,0,0,Nan,Ishan Kishan,0,Chetan Sakariya,RG Sharma,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,13,2.1,0,0,0,Nan,RG Sharma,0,S Gopal,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,14,2.2,6,0,0,Nan,RG Sharma,6,S Gopal,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
"9    2021-10-05
Name: date, dtype: object",1254093,2nd innings,91,0,15,2.3,0,0,0,Nan,RG Sharma,0,S Gopal,Ishan Kishan,0,False,,,Mumbai Indians,Rajasthan Royals
