ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100902,1254093,1st innings,0,64,50/4,0,0,56,9.2,1,0,0,False,,321777,David Miller,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,823509,Glenn Phillips,1,5.35
ipl20,100903,1254093,1st innings,0,63,50/4,0,0,57,9.3,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,321777,David Miller,0,5.26
ipl20,100904,1254093,1st innings,0,62,50/5,0,5,58,9.4,0,0,0,True,bowled,823509,Glenn Phillips,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,261354,Nathan Coulter-Nile,321777,David Miller,0,5.17
ipl20,100905,1254093,1st innings,0,61,50/5,0,0,59,9.5,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,321777,David Miller,0,5.08
ipl20,100906,1254093,1st innings,0,60,50/5,0,0,60,9.6,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,321777,David Miller,0,5.0
ipl20,101001,1254093,1st innings,0,59,50/5,0,0,61,10.1,0,0,0,False,,321777,David Miller,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,423838,Rahul Tewatia,0,4.91
ipl20,101002,1254093,1st innings,0,58,51/5,0,0,62,10.2,1,0,0,False,,321777,David Miller,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,423838,Rahul Tewatia,1,4.93
ipl20,101003,1254093,1st innings,0,57,52/5,0,0,63,10.3,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,1,4.95
ipl20,101004,1254093,1st innings,0,56,53/5,0,0,64,10.4,1,0,0,False,,321777,David Miller,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,423838,Rahul Tewatia,1,4.96
ipl20,101005,1254093,1st innings,0,55,53/5,0,0,65,10.5,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,0,4.89
ipl20,101006,1254093,1st innings,0,54,54/5,0,0,66,10.6,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,1,4.9
ipl20,101101,1254093,1st innings,0,53,54/5,0,0,67,11.1,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,447587,Jayant Yadav,Mumbai Indians,,,321777,David Miller,0,4.83
ipl20,101102,1254093,1st innings,0,52,55/5,0,0,68,11.2,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,447587,Jayant Yadav,Mumbai Indians,,,321777,David Miller,1,4.85
ipl20,101103,1254093,1st innings,0,51,55/5,0,0,69,11.3,0,0,0,False,,321777,David Miller,Rajasthan Royals,447587,Jayant Yadav,Mumbai Indians,,,423838,Rahul Tewatia,0,4.78
ipl20,101104,1254093,1st innings,0,50,56/5,0,0,70,11.4,1,0,0,False,,321777,David Miller,Rajasthan Royals,447587,Jayant Yadav,Mumbai Indians,,,423838,Rahul Tewatia,1,4.8
ipl20,101105,1254093,1st innings,0,49,56/5,0,0,71,11.5,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,447587,Jayant Yadav,Mumbai Indians,,,321777,David Miller,0,4.73
ipl20,101106,1254093,1st innings,0,48,56/5,0,0,72,11.6,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,447587,Jayant Yadav,Mumbai Indians,,,321777,David Miller,0,4.66
ipl20,101201,1254093,1st innings,0,47,57/5,0,0,73,12.1,1,0,0,False,,321777,David Miller,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,423838,Rahul Tewatia,1,4.68
ipl20,101202,1254093,1st innings,0,46,58/5,0,0,74,12.2,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,321777,David Miller,1,4.7
ipl20,101203,1254093,1st innings,0,45,59/5,0,0,75,12.3,1,0,0,False,,321777,David Miller,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,423838,Rahul Tewatia,1,4.72
ipl20,101204,1254093,1st innings,0,44,60/5,0,0,76,12.4,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,321777,David Miller,1,4.73
ipl20,101205,1254093,1st innings,0,43,61/5,0,0,77,12.5,1,0,0,False,,321777,David Miller,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,423838,Rahul Tewatia,1,4.75
ipl20,101206,1254093,1st innings,0,42,62/5,0,0,78,12.6,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,321777,David Miller,1,4.76
ipl20,101301,1254093,1st innings,0,41,63/5,0,0,79,13.1,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,321777,David Miller,1,4.78
ipl20,101302,1254093,1st innings,0,40,63/5,0,0,80,13.2,0,0,0,False,,321777,David Miller,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,423838,Rahul Tewatia,0,4.72
ipl20,101303,1254093,1st innings,0,39,64/5,0,0,81,13.3,1,0,0,False,,321777,David Miller,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,423838,Rahul Tewatia,1,4.74
ipl20,101304,1254093,1st innings,0,38,65/5,0,0,82,13.4,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,321777,David Miller,1,4.75
ipl20,101305,1254093,1st innings,0,37,66/5,0,0,83,13.5,1,0,0,False,,321777,David Miller,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,423838,Rahul Tewatia,1,4.77
ipl20,101306,1254093,1st innings,0,36,67/5,0,0,84,13.6,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,321777,David Miller,1,4.78
ipl20,101401,1254093,1st innings,0,35,67/5,0,0,85,14.1,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,0,4.72
ipl20,101402,1254093,1st innings,0,34,68/5,0,0,86,14.2,1,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,1,4.74
ipl20,101403,1254093,1st innings,0,33,69/5,0,0,87,14.3,1,0,0,False,,321777,David Miller,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,423838,Rahul Tewatia,1,4.75
ipl20,101404,1254093,1st innings,0,32,71/5,0,0,88,14.4,2,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,2,4.84
ipl20,101405,1254093,1st innings,0,31,71/5,0,0,89,14.5,0,0,0,False,,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,0,4.78
ipl20,101406,1254093,1st innings,0,30,71/6,0,6,90,14.6,0,0,0,True,caught,423838,Rahul Tewatia,Rajasthan Royals,355269,James Neesham,Mumbai Indians,355269,James Neesham,321777,David Miller,0,4.73
ipl20,101501,1254093,1st innings,0,29,71/6,0,0,91,15.1,0,0,0,False,,321777,David Miller,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,344580,Shreyas Gopal,0,4.68
ipl20,101502,1254093,1st innings,0,28,73/6,0,0,92,15.2,2,0,0,False,,321777,David Miller,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,344580,Shreyas Gopal,2,4.76
ipl20,101503,1254093,1st innings,0,27,73/6,0,0,93,15.3,0,0,0,False,,321777,David Miller,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,344580,Shreyas Gopal,0,4.7
ipl20,101504,1254093,1st innings,0,26,73/6,0,0,94,15.4,0,0,0,False,,321777,David Miller,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,344580,Shreyas Gopal,0,4.65
ipl20,101505,1254093,1st innings,0,25,74/6,0,0,95,15.5,1,0,0,False,,321777,David Miller,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,344580,Shreyas Gopal,1,4.67
ipl20,101506,1254093,1st innings,0,24,74/7,0,7,96,15.6,0,0,0,True,caught,344580,Shreyas Gopal,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,344580,Shreyas Gopal,321777,David Miller,0,4.62
ipl20,101601,1254093,1st innings,0,23,74/7,0,0,97,16.1,0,0,0,False,,321777,David Miller,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1131754,Chetan Sakariya,0,4.57
ipl20,101602,1254093,1st innings,0,22,75/7,0,0,98,16.2,1,0,0,False,,321777,David Miller,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1131754,Chetan Sakariya,1,4.59
ipl20,101603,1254093,1st innings,0,21,76/7,0,0,99,16.3,1,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,321777,David Miller,1,4.6
ipl20,101604,1254093,1st innings,0,20,76/8,0,8,100,16.4,0,0,0,True,leg before wicket,321777,David Miller,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,261354,Nathan Coulter-Nile,1131754,Chetan Sakariya,0,4.56
ipl20,101605,1254093,1st innings,0,19,76/8,0,0,101,16.5,0,0,0,False,,1206495,Kuldip Yadav,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1131754,Chetan Sakariya,0,4.51
ipl20,101606,1254093,1st innings,0,18,76/8,0,0,102,16.6,0,0,0,False,,1206495,Kuldip Yadav,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1131754,Chetan Sakariya,0,4.47
ipl20,101701,1254093,1st innings,0,17,76/8,0,0,103,17.1,0,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.42
ipl20,101702,1254093,1st innings,0,16,76/8,0,0,104,17.2,0,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.38
ipl20,101703,1254093,1st innings,0,15,76/8,0,0,105,17.3,0,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.34
ipl20,101704,1254093,1st innings,0,14,76/8,0,0,106,17.4,0,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.3
ipl20,101705,1254093,1st innings,0,14,77/8,0,0,106,17.4,1,1,1,False,,1131754,Chetan Sakariya,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1206495,Kuldip Yadav,1,4.35
ipl20,101706,1254093,1st innings,0,13,78/8,0,0,107,17.5,1,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1206495,Kuldip Yadav,1,4.37
